student_id,date_registered,first_date_watched,first_date_purchased,date_diff_reg_watch,date_diff_watch_purch
286857,2022-08-17,2022-08-17,,0,
292347,2022-09-27,2022-09-27,,0,
283025,2022-07-29,2022-07-29,2022-08-02,0,4
277920,2022-06-15,2022-06-15,,0,
261391,2022-01-24,2022-01-24,2022-01-26,0,2
269458,2022-04-03,2022-04-03,,0,
287378,2022-08-20,2022-08-20,,0,
277800,2022-06-14,2022-06-15,,1,
268396,2022-03-23,2022-03-29,,6,
274194,2022-05-17,2022-05-18,,1,
263322,2022-02-11,2022-02-11,,0,
275141,2022-05-26,2022-05-29,2022-05-29,3,0
275898,2022-06-02,2022-06-02,,0,
274450,2022-05-19,2022-05-19,,0,
276756,2022-06-06,2022-06-06,,0,
289655,2022-09-06,2022-09-08,,2,
273325,2022-05-09,2022-05-09,,0,
258840,2022-01-01,2022-01-01,,0,
283796,2022-08-04,2022-08-04,,0,
257684,2021-12-21,2021-12-21,,0,
264467,2022-02-21,2022-07-26,,155,
258412,2021-12-28,2021-12-28,,0,
294001,2022-10-09,2022-10-10,,1,
257709,2021-12-21,2022-01-14,,24,
295111,2022-10-18,2022-10-18,,0,
275229,2022-05-27,2022-05-27,,0,
261504,2022-01-25,2022-01-28,,3,
282895,2022-07-28,2022-07-28,,0,
276140,2022-06-02,2022-06-02,,0,
270571,2022-04-12,2022-04-12,,0,
294314,2022-10-11,2022-10-12,2022-12-01,1,50
296892,2022-10-30,2022-10-30,2022-11-25,0,26
275432,2022-05-30,2022-05-30,,0,
261982,2022-01-29,2022-01-29,,0,
278882,2022-06-22,2022-06-22,2022-06-22,0,0
287612,2022-08-22,2022-08-22,,0,
292535,2022-09-29,2022-09-29,,0,
286773,2022-08-17,2022-08-17,,0,
294707,2022-10-14,2022-10-14,,0,
272693,2022-05-03,2022-05-04,,1,
265291,2022-02-28,2022-02-28,,0,
294458,2022-10-12,2022-10-12,,0,
275887,2022-06-02,2022-06-02,,0,
265989,2022-03-05,2022-08-15,,163,
263968,2022-02-17,2022-02-17,,0,
290730,2022-09-14,2022-09-14,,0,
265710,2022-03-03,2022-03-03,,0,
277868,2022-06-15,2022-06-17,,2,
279275,2022-06-26,2022-06-26,,0,
296057,2022-10-25,2022-10-25,,0,
279509,2022-06-28,2022-08-15,,48,
262112,2022-01-31,2022-03-30,2022-03-30,58,0
282626,2022-07-26,2022-07-28,2022-07-29,2,1
270564,2022-04-12,2022-04-12,,0,
275105,2022-05-26,2022-05-28,,2,
296455,2022-10-27,2022-10-27,,0,
268350,2022-03-22,2022-03-22,,0,
292506,2022-09-29,2022-09-29,,0,
257838,2021-12-23,2021-12-23,,0,
295887,2022-10-24,2022-10-24,,0,
257781,2021-12-22,2021-12-22,,0,
293602,2022-10-06,2022-10-06,,0,
285657,2022-08-15,2022-08-15,,0,
259930,2022-01-10,2022-02-05,,26,
290281,2022-09-11,2022-09-11,,0,
267667,2022-03-17,2022-03-17,,0,
276015,2022-06-02,2022-06-02,,0,
257764,2021-12-22,2021-12-22,,0,
294520,2022-10-13,2022-10-13,,0,
276060,2022-06-02,2022-06-02,,0,
280461,2022-07-05,2022-07-05,2022-07-05,0,0
293828,2022-10-08,2022-10-08,,0,
283080,2022-07-30,2022-07-30,,0,
288142,2022-08-26,2022-08-26,2022-08-26,0,0
292657,2022-09-30,2022-09-30,2022-11-22,0,53
281184,2022-07-11,2022-07-11,,0,
257256,2021-12-17,2021-12-17,,0,
286726,2022-08-17,2022-08-17,,0,
266401,2022-03-08,2022-03-08,,0,
260704,2022-01-17,2022-01-17,,0,
282130,2022-07-19,2022-07-19,,0,
285493,2022-08-15,2022-08-15,,0,
273357,2022-05-10,2022-05-10,,0,
261360,2022-01-23,2022-01-23,,0,
284925,2022-08-11,2022-08-11,,0,
270386,2022-04-11,2022-04-11,,0,
260512,2022-01-15,2022-01-15,,0,
260228,2022-01-13,2022-01-13,,0,
265589,2022-03-02,2022-03-02,,0,
279086,2022-06-24,2022-06-24,,0,
270309,2022-04-10,2022-04-10,,0,
278215,2022-06-17,2022-06-24,2022-06-24,7,0
269757,2022-04-05,2022-04-05,,0,
275353,2022-05-29,2022-06-02,,4,
263884,2022-02-16,2022-02-16,,0,
262273,2022-02-01,2022-02-01,2022-02-01,0,0
261894,2022-01-28,2022-01-28,,0,
285669,2022-08-15,2022-08-15,,0,
282066,2022-07-19,2022-07-20,2022-07-20,1,0
267858,2022-03-18,2022-03-18,,0,
270142,2022-04-08,2022-04-08,,0,
296049,2022-10-25,2022-10-25,,0,
280145,2022-07-03,2022-07-05,2022-07-05,2,0
294101,2022-10-10,2022-10-10,,0,
263236,2022-02-09,2022-06-19,,130,
259529,2022-01-06,2022-01-06,,0,
294402,2022-10-12,2022-10-12,,0,
287210,2022-08-19,2022-08-19,,0,
276457,2022-06-03,2022-06-03,,0,
255752,2021-12-04,2021-12-04,,0,
278212,2022-06-17,2022-06-17,,0,
294173,2022-10-10,2022-10-10,,0,
278166,2022-06-17,2022-06-17,,0,
256190,2021-12-08,2021-12-08,,0,
257173,2021-12-16,2021-12-16,,0,
265824,2022-03-04,2022-03-04,,0,
282533,2022-07-25,2022-07-25,,0,
293790,2022-10-08,2022-10-08,,0,
277927,2022-06-15,2022-06-17,,2,
271745,2022-04-24,2022-04-24,,0,
267882,2022-03-18,2022-03-18,,0,
268214,2022-03-21,2022-03-21,,0,
295776,2022-10-23,2022-10-23,,0,
267355,2022-03-15,2022-03-15,,0,
257871,2021-12-23,2021-12-23,,0,
277376,2022-06-11,2022-06-11,,0,
269636,2022-04-04,2022-04-04,,0,
257663,2021-12-21,2021-12-21,,0,
273907,2022-05-14,2022-05-14,,0,
288000,2022-08-25,2022-08-27,,2,
286962,2022-08-17,2022-08-17,,0,
263029,2022-02-08,2022-02-08,,0,
269772,2022-04-05,2022-04-05,,0,
286759,2022-08-17,2022-08-17,,0,
293578,2022-10-06,2022-10-06,,0,
295582,2022-10-21,2022-10-21,,0,
293686,2022-10-07,2022-10-07,,0,
285539,2022-08-15,2022-08-15,,0,
278496,2022-06-19,2022-06-24,2022-11-28,5,157
295983,2022-10-24,2022-10-24,,0,
287889,2022-08-24,2022-08-24,,0,
282396,2022-07-23,2022-07-23,,0,
290679,2022-09-14,2022-09-14,,0,
262501,2022-02-03,2022-02-03,,0,
274615,2022-05-21,2022-05-21,,0,
280552,2022-07-06,2022-07-06,2022-07-06,0,0
257035,2021-12-15,2022-08-15,,243,
295062,2022-10-17,2022-10-17,,0,
296173,2022-10-25,2022-10-25,2022-11-22,0,28
260406,2022-01-14,2022-01-14,,0,
289083,2022-09-01,2022-09-24,,23,
296047,2022-10-25,2022-10-25,,0,
290891,2022-09-15,2022-09-15,,0,
268797,2022-03-28,2022-03-28,,0,
271430,2022-04-21,2022-04-21,,0,
261826,2022-01-28,2022-01-28,,0,
261150,2022-01-21,2022-01-21,,0,
290159,2022-09-10,2022-09-10,,0,
282476,2022-07-24,2022-07-24,,0,
291945,2022-09-24,2022-09-24,2022-09-24,0,0
258421,2021-12-28,2021-12-28,,0,
257533,2021-12-20,2021-12-20,,0,
279269,2022-06-26,2022-09-27,,93,
272384,2022-04-29,2022-04-29,,0,
286041,2022-08-15,2022-08-20,,5,
286306,2022-08-16,2022-08-18,,2,
275239,2022-05-27,2022-05-27,,0,
292434,2022-09-28,2022-09-28,,0,
289516,2022-09-05,2022-09-05,,0,
283222,2022-07-31,2022-07-31,,0,
271575,2022-04-22,2022-04-22,,0,
273371,2022-05-10,2022-05-10,2022-05-10,0,0
260429,2022-01-14,2022-01-14,,0,
284884,2022-08-11,2022-08-23,,12,
258161,2021-12-26,2021-12-26,2022-10-24,0,302
268389,2022-03-23,2022-03-23,2022-03-23,0,0
268985,2022-03-30,2022-03-30,2022-03-31,0,1
294545,2022-10-13,2022-10-13,,0,
255297,2021-12-01,2021-12-01,,0,
258475,2021-12-29,2021-12-30,,1,
291536,2022-09-21,2022-09-21,,0,
291122,2022-09-18,2022-09-18,,0,
293915,2022-10-09,2022-10-09,,0,
291142,2022-09-18,2022-09-18,,0,
285037,2022-08-12,2022-08-12,,0,
292641,2022-09-30,2022-09-30,2022-09-30,0,0
257235,2021-12-16,2022-02-06,,52,
261319,2022-01-23,2022-01-23,,0,
265449,2022-03-01,2022-03-05,2022-03-08,4,3
265393,2022-02-28,2022-03-01,,1,
265517,2022-03-01,2022-03-01,,0,
257341,2021-12-18,2021-12-19,,1,
274001,2022-05-15,2022-05-15,,0,
290848,2022-09-15,2022-09-15,,0,
285044,2022-08-12,2022-08-12,2022-08-12,0,0
268921,2022-03-29,2022-03-29,,0,
279206,2022-06-25,2022-06-26,,1,
264761,2022-02-23,2022-02-23,2022-02-23,0,0
259297,2022-01-05,2022-01-05,,0,
264416,2022-02-21,2022-02-21,,0,
258250,2021-12-27,2021-12-27,,0,
290444,2022-09-13,2022-09-13,2022-09-19,0,6
267652,2022-03-17,2022-03-17,,0,
259080,2022-01-03,2022-01-04,,1,
263763,2022-02-15,2022-02-15,,0,
288822,2022-08-31,2022-08-31,,0,
258548,2021-12-29,2021-12-29,,0,
273705,2022-05-12,2022-05-12,,0,
264565,2022-02-22,2022-02-22,,0,
258225,2021-12-27,2021-12-27,,0,
263227,2022-02-09,2022-02-09,,0,
272720,2022-05-03,2022-05-03,,0,
255332,2021-12-01,2021-12-01,2021-12-01,0,0
281618,2022-07-15,2022-07-15,,0,
271539,2022-04-22,2022-04-22,,0,
265394,2022-02-28,2022-02-28,,0,
286963,2022-08-17,2022-08-17,,0,
293043,2022-10-03,2022-10-03,,0,
264033,2022-02-17,2022-02-17,,0,
255246,2021-12-01,2021-12-01,,0,
269926,2022-04-07,2022-04-07,,0,
265616,2022-03-02,2022-03-02,,0,
294936,2022-10-16,2022-10-16,2022-10-17,0,1
259489,2022-01-06,2022-01-06,,0,
275534,2022-05-31,2022-05-31,2022-06-01,0,1
291447,2022-09-20,2022-09-20,,0,
266513,2022-03-09,2022-03-09,,0,
269827,2022-04-06,2022-04-06,,0,
268805,2022-03-28,2022-03-29,2022-03-31,1,2
293505,2022-10-06,2022-10-06,,0,
263417,2022-02-12,2022-02-12,,0,
268152,2022-03-21,2022-03-21,2022-03-21,0,0
273336,2022-05-09,2022-05-09,,0,
255516,2021-12-03,2021-12-03,,0,
273704,2022-05-12,2022-08-03,,83,
284285,2022-08-07,2022-08-07,,0,
269470,2022-04-03,2022-04-03,2022-04-06,0,3
282968,2022-07-29,2022-07-29,,0,
273562,2022-05-11,2022-05-11,,0,
265867,2022-03-04,2022-03-04,,0,
293452,2022-10-05,2022-10-05,,0,
263603,2022-02-14,2022-02-14,,0,
293712,2022-10-07,2022-10-07,,0,
275069,2022-05-26,2022-05-26,2022-05-26,0,0
269328,2022-04-02,2022-04-02,,0,
282502,2022-07-24,2022-07-24,,0,
274871,2022-05-23,2022-05-23,,0,
296792,2022-10-29,2022-10-29,,0,
266004,2022-03-05,2022-08-26,,174,
287190,2022-08-19,2022-08-19,,0,
260145,2022-01-12,2022-01-12,,0,
257329,2021-12-17,2021-12-17,,0,
267141,2022-03-13,2022-03-13,,0,
288189,2022-08-26,2022-08-26,,0,
277296,2022-06-10,2022-06-10,,0,
289233,2022-09-02,2022-09-03,,1,
288487,2022-08-28,2022-08-28,2022-09-01,0,4
258132,2021-12-26,2021-12-27,,1,
258897,2022-01-01,2022-04-29,,118,
285014,2022-08-11,2022-08-11,,0,
267507,2022-03-16,2022-03-16,,0,
284532,2022-08-09,2022-08-09,,0,
263349,2022-02-11,2022-02-11,,0,
292644,2022-09-30,2022-09-30,,0,
258862,2022-01-01,2022-01-01,2022-01-01,0,0
270269,2022-04-10,2022-04-10,,0,
259572,2022-01-07,2022-01-07,,0,
271249,2022-04-19,2022-04-19,,0,
293566,2022-10-06,2022-10-06,,0,
266794,2022-03-11,2022-03-11,,0,
280908,2022-07-09,2022-07-09,,0,
290188,2022-09-10,2022-09-10,,0,
272468,2022-04-30,2022-04-30,,0,
267765,2022-03-17,2022-03-17,2022-03-18,0,1
286417,2022-08-16,2022-08-16,,0,
262552,2022-02-03,2022-02-08,,5,
279684,2022-06-29,2022-06-29,,0,
270795,2022-04-14,2022-04-14,,0,
260991,2022-01-19,2022-01-19,2022-01-19,0,0
286589,2022-08-16,2022-08-16,,0,
263519,2022-02-13,2022-02-13,2022-12-01,0,291
270036,2022-04-08,2022-04-11,2022-04-11,3,0
272906,2022-05-05,2022-05-05,2022-05-09,0,4
283426,2022-08-01,2022-08-10,,9,
257015,2021-12-15,2021-12-15,,0,
283581,2022-08-02,2022-08-02,,0,
286369,2022-08-16,2022-08-16,,0,
290082,2022-09-09,2022-09-09,,0,
257267,2021-12-17,2021-12-17,,0,
296620,2022-10-28,2022-10-28,,0,
260728,2022-01-17,2022-01-17,,0,
283823,2022-08-04,2022-08-04,,0,
275819,2022-06-02,2022-06-02,,0,
278890,2022-06-22,2022-06-22,2022-06-22,0,0
275882,2022-06-02,2022-06-02,,0,
263799,2022-02-15,2022-02-15,,0,
271954,2022-04-26,2022-05-03,,7,
287296,2022-08-19,2022-08-19,,0,
289019,2022-09-01,2022-09-03,2022-09-05,2,2
293399,2022-10-05,2022-10-05,,0,
265966,2022-03-05,2022-03-05,2022-03-05,0,0
290774,2022-09-15,2022-09-15,,0,
290488,2022-09-13,2022-09-13,,0,
265537,2022-03-01,2022-03-01,,0,
295933,2022-10-24,2022-10-24,,0,
283989,2022-08-05,2022-08-05,,0,
260183,2022-01-12,2022-02-07,,26,
280431,2022-07-05,2022-07-05,,0,
291534,2022-09-21,2022-09-21,,0,
286141,2022-08-15,2022-09-29,,45,
273789,2022-05-13,2022-05-13,,0,
294026,2022-10-10,2022-10-10,,0,
270779,2022-04-14,2022-04-16,,2,
292661,2022-09-30,2022-09-30,,0,
256634,2021-12-11,2021-12-11,,0,
258893,2022-01-01,2022-01-02,,1,
286763,2022-08-17,2022-08-17,,0,
296567,2022-10-28,2022-10-28,,0,
281458,2022-07-14,2022-07-14,,0,
283829,2022-08-04,2022-08-05,,1,
283728,2022-08-03,2022-08-15,,12,
278850,2022-06-22,2022-06-22,,0,
262558,2022-02-03,2022-02-03,,0,
295512,2022-10-20,2022-10-20,,0,
257783,2021-12-22,2021-12-22,,0,
296931,2022-10-30,2022-10-30,,0,
280269,2022-07-04,2022-07-04,,0,
256281,2021-12-08,2021-12-08,,0,
255988,2021-12-06,2021-12-06,,0,
258535,2021-12-29,2021-12-29,,0,
266118,2022-03-06,2022-03-06,,0,
275893,2022-06-02,2022-06-05,,3,
292048,2022-09-25,2022-10-12,2022-10-12,17,0
272233,2022-04-28,2022-04-28,,0,
266320,2022-03-08,2022-03-08,,0,
291479,2022-09-20,2022-09-20,,0,
294245,2022-10-11,2022-10-11,,0,
280447,2022-07-05,2022-07-15,,10,
290229,2022-09-11,2022-09-11,,0,
262292,2022-02-01,2022-02-01,,0,
278058,2022-06-16,2022-06-16,,0,
295522,2022-10-21,2022-10-21,,0,
283629,2022-08-02,2022-08-02,,0,
258213,2021-12-26,2021-12-26,,0,
272584,2022-05-02,2022-06-29,,58,
285467,2022-08-14,2022-08-14,,0,
275540,2022-05-31,2022-05-31,,0,
255202,2021-12-01,2021-12-01,,0,
256702,2021-12-12,2021-12-12,,0,
277612,2022-06-13,2022-06-13,,0,
286334,2022-08-16,2022-08-16,,0,
269387,2022-04-02,2022-04-02,,0,
255517,2021-12-03,2021-12-03,,0,
281058,2022-07-11,2022-07-11,,0,
263354,2022-02-11,2022-02-11,,0,
271366,2022-04-20,2022-04-20,,0,
286792,2022-08-17,2022-08-17,,0,
290287,2022-09-11,2022-09-11,,0,
278167,2022-06-17,2022-06-17,,0,
273210,2022-05-08,2022-05-08,,0,
278197,2022-06-17,2022-08-15,,59,
289267,2022-09-03,2022-09-03,,0,
290083,2022-09-09,2022-09-09,,0,
256349,2021-12-09,2021-12-09,,0,
295721,2022-10-22,2022-10-22,,0,
275860,2022-06-02,2022-06-02,,0,
279362,2022-06-26,2022-06-26,,0,
269045,2022-03-30,2022-03-30,,0,
287331,2022-08-20,2022-08-21,2022-08-21,1,0
268559,2022-03-25,2022-03-25,,0,
258540,2021-12-29,2021-12-29,,0,
292879,2022-10-01,2022-10-01,,0,
264099,2022-02-18,2022-03-29,,39,
268994,2022-03-30,2022-03-30,,0,
261913,2022-01-29,2022-01-29,,0,
261061,2022-01-20,2022-01-20,2022-01-20,0,0
269070,2022-03-31,2022-03-31,2022-03-31,0,0
274041,2022-05-15,2022-05-15,,0,
291565,2022-09-21,2022-09-21,2022-09-21,0,0
285952,2022-08-15,2022-08-15,,0,
285381,2022-08-14,2022-08-22,,8,
259385,2022-01-05,2022-01-05,,0,
274996,2022-05-25,2022-05-25,2022-05-25,0,0
295272,2022-10-19,2022-10-19,,0,
292046,2022-09-25,2022-09-25,,0,
260330,2022-01-13,2022-01-13,,0,
277777,2022-06-14,2022-08-02,,49,
268303,2022-03-22,2022-03-22,,0,
269538,2022-04-03,2022-04-03,,0,
275254,2022-05-28,2022-05-28,,0,
259329,2022-01-05,2022-01-05,,0,
280149,2022-07-03,2022-07-03,,0,
258092,2021-12-25,2021-12-25,,0,
258454,2021-12-28,2021-12-29,,1,
272209,2022-04-28,2022-04-28,,0,
271936,2022-04-25,2022-04-25,,0,
268829,2022-03-28,2022-03-28,,0,
291091,2022-09-17,2022-09-17,,0,
260495,2022-01-15,2022-01-15,,0,
271073,2022-04-17,2022-04-18,,1,
281967,2022-07-18,2022-07-18,,0,
259114,2022-01-03,2022-01-03,,0,
262050,2022-01-30,2022-01-30,,0,
257121,2021-12-15,2021-12-15,,0,
258419,2021-12-28,2021-12-28,,0,
282016,2022-07-18,2022-07-18,,0,
258460,2021-12-29,2021-12-29,,0,
265905,2022-03-04,2022-03-04,,0,
262835,2022-02-06,2022-02-06,,0,
268944,2022-03-30,2022-08-27,2023-05-21,150,267
289882,2022-09-08,2022-09-08,,0,
295243,2022-10-18,2022-10-18,,0,
275955,2022-06-02,2022-06-02,,0,
279747,2022-06-29,2022-06-30,,1,
272080,2022-04-27,2022-04-27,,0,
265669,2022-03-02,2022-03-02,,0,
279555,2022-06-28,2022-06-28,,0,
296576,2022-10-28,2022-10-28,,0,
293138,2022-10-03,2022-10-03,,0,
296578,2022-10-28,2022-10-28,2022-10-28,0,0
260784,2022-01-17,2022-01-17,,0,
287230,2022-08-19,2022-08-19,,0,
285418,2022-08-14,2022-08-14,,0,
255827,2021-12-05,2021-12-05,2022-02-25,0,82
294866,2022-10-15,2022-10-15,,0,
275401,2022-05-30,2022-05-30,,0,
263336,2022-02-11,2022-02-11,,0,
287288,2022-08-19,2022-08-19,,0,
291006,2022-09-16,2022-09-16,,0,
278503,2022-06-19,2022-06-19,,0,
276392,2022-06-03,2022-06-04,,1,
256149,2021-12-07,2022-01-08,,32,
282110,2022-07-19,2022-08-13,,25,
287936,2022-08-24,2022-08-24,,0,
268914,2022-03-29,2022-03-29,,0,
292345,2022-09-27,2022-09-27,,0,
290920,2022-09-16,2022-09-23,2022-09-23,7,0
275039,2022-05-25,2022-05-31,2022-05-31,6,0
289312,2022-09-03,2022-09-03,,0,
270242,2022-04-09,2022-04-09,,0,
262008,2022-01-30,2022-01-30,,0,
260077,2022-01-11,2022-01-11,,0,
270128,2022-04-08,2022-04-08,,0,
290651,2022-09-14,2022-09-14,,0,
265153,2022-02-26,2022-02-27,,1,
271256,2022-04-19,2022-04-19,,0,
267948,2022-03-19,2022-03-21,,2,
267728,2022-03-17,2022-03-26,,9,
292493,2022-09-29,2022-09-29,2022-10-04,0,5
273970,2022-05-14,2022-05-14,,0,
279059,2022-06-23,2022-06-23,,0,
279146,2022-06-24,2022-06-24,,0,
266337,2022-03-08,2022-03-08,,0,
260489,2022-01-15,2022-01-15,,0,
276158,2022-06-02,2022-06-02,,0,
260688,2022-01-16,2022-01-16,,0,
270812,2022-04-14,2022-04-14,,0,
265468,2022-03-01,2022-03-01,,0,
270388,2022-04-11,2022-04-11,,0,
277540,2022-06-12,2022-06-12,,0,
274002,2022-05-15,2022-05-15,,0,
282774,2022-07-27,2022-07-27,,0,
279267,2022-06-26,2022-06-26,,0,
278139,2022-06-17,2022-06-17,,0,
295178,2022-10-18,2022-10-18,,0,
256383,2021-12-09,2021-12-09,,0,
278611,2022-06-20,2022-06-22,2022-07-18,2,26
293134,2022-10-03,2022-10-03,,0,
276283,2022-06-03,2022-06-04,,1,
286572,2022-08-16,2022-08-16,,0,
275342,2022-05-29,2022-05-29,,0,
266080,2022-03-06,2022-03-06,,0,
295587,2022-10-21,2022-10-21,,0,
268344,2022-03-22,2022-03-22,2022-03-22,0,0
274019,2022-05-15,2022-05-15,,0,
263278,2022-02-10,2022-02-10,,0,
295226,2022-10-18,2022-10-18,,0,
286500,2022-08-16,2022-08-16,,0,
258191,2021-12-26,2021-12-26,,0,
263577,2022-02-13,2022-02-13,,0,
277900,2022-06-15,2022-06-15,,0,
285034,2022-08-12,2022-08-12,,0,
269647,2022-04-04,2022-04-04,,0,
270784,2022-04-14,2022-04-14,2022-04-14,0,0
257152,2021-12-16,2021-12-16,,0,
291116,2022-09-18,2022-09-18,2022-09-18,0,0
281461,2022-07-14,2022-07-14,,0,
265234,2022-02-27,2022-03-02,,3,
285731,2022-08-15,2022-08-16,,1,
286455,2022-08-16,2022-08-16,,0,
278861,2022-06-22,2022-06-22,,0,
260715,2022-01-17,2022-01-17,2022-01-17,0,0
262746,2022-02-05,2022-02-05,,0,
284997,2022-08-11,2022-08-29,,18,
275637,2022-06-01,2022-06-01,2022-06-01,0,0
266520,2022-03-09,2022-03-09,,0,
290883,2022-09-15,2022-09-15,,0,
270298,2022-04-10,2022-04-20,,10,
289047,2022-09-01,2022-09-01,2022-09-08,0,7
272987,2022-05-06,2022-05-06,,0,
260212,2022-01-13,2022-01-13,,0,
286457,2022-08-16,2022-08-16,,0,
296151,2022-10-25,2022-10-25,,0,
267556,2022-03-16,2022-03-16,,0,
278076,2022-06-16,2022-06-16,,0,
268183,2022-03-21,2022-03-21,,0,
279810,2022-06-30,2022-06-30,,0,
258676,2021-12-30,2021-12-30,2021-12-30,0,0
257146,2021-12-16,2021-12-16,,0,
279127,2022-06-24,2022-06-24,,0,
281992,2022-07-18,2022-07-18,2022-07-18,0,0
269417,2022-04-02,2022-04-02,,0,
295410,2022-10-20,2022-10-20,,0,
271657,2022-04-23,2022-04-23,,0,
276670,2022-06-05,2022-06-08,,3,
274406,2022-05-19,2022-05-19,,0,
293392,2022-10-05,2022-10-05,,0,
286259,2022-08-16,2022-08-16,,0,
292419,2022-09-28,2022-09-28,,0,
257794,2021-12-22,2021-12-22,,0,
282004,2022-07-18,2022-07-24,,6,
264209,2022-02-19,2022-03-16,,25,
267523,2022-03-16,2022-03-16,,0,
261477,2022-01-24,2022-01-24,,0,
258428,2021-12-28,2021-12-28,,0,
277506,2022-06-12,2022-06-12,,0,
276538,2022-06-04,2022-06-04,,0,
290536,2022-09-13,2022-09-13,,0,
295557,2022-10-21,2022-10-21,,0,
255462,2021-12-02,2021-12-02,,0,
284790,2022-08-11,2022-08-13,,2,
281701,2022-07-16,2022-07-16,,0,
294591,2022-10-13,2022-10-13,,0,
277410,2022-06-11,2022-06-11,2022-06-11,0,0
266955,2022-03-12,2022-03-12,,0,
296830,2022-10-30,2022-10-30,,0,
262684,2022-02-04,2022-02-04,,0,
266892,2022-03-11,2022-03-11,,0,
285385,2022-08-14,2022-08-14,,0,
256510,2021-12-10,2021-12-10,,0,
292697,2022-09-30,2022-09-30,,0,
272783,2022-05-04,2022-05-04,,0,
266939,2022-03-12,2022-03-12,,0,
292436,2022-09-28,2022-09-28,2022-09-30,0,2
263496,2022-02-13,2022-02-13,2022-02-19,0,6
281721,2022-07-16,2022-07-16,,0,
269062,2022-03-31,2022-03-31,,0,
278963,2022-06-23,2022-06-23,,0,
275713,2022-06-01,2022-06-01,,0,
268483,2022-03-24,2022-03-24,,0,
280737,2022-07-08,2022-07-12,,4,
291586,2022-09-21,2022-09-21,2022-11-28,0,68
286429,2022-08-16,2022-08-16,,0,
256959,2021-12-14,2021-12-14,,0,
272195,2022-04-28,2022-04-29,,1,
293037,2022-10-03,2022-10-03,,0,
268456,2022-03-24,2022-03-25,,1,
291454,2022-09-20,2022-09-20,,0,
265103,2022-02-26,2022-02-26,,0,
294850,2022-10-15,2022-10-15,,0,
263304,2022-02-10,2022-02-10,,0,
294071,2022-10-10,2022-10-10,,0,
257905,2021-12-23,2021-12-24,,1,
274793,2022-05-23,2022-05-23,,0,
285045,2022-08-12,2022-08-12,,0,
263481,2022-02-13,2022-02-13,2022-02-14,0,1
288406,2022-08-28,2022-08-28,,0,
296754,2022-10-29,2022-10-29,,0,
258987,2022-01-02,2022-01-05,,3,
294624,2022-10-13,2022-10-13,,0,
262877,2022-02-06,2022-02-06,,0,
295784,2022-10-23,2022-10-23,,0,
259465,2022-01-06,2022-01-06,,0,
264228,2022-02-19,2022-02-19,2022-07-20,0,151
291414,2022-09-20,2022-09-20,,0,
277480,2022-06-12,2022-06-12,,0,
295531,2022-10-21,2022-10-21,,0,
287143,2022-08-18,2022-08-18,2022-08-19,0,1
293247,2022-10-04,2022-10-04,,0,
264432,2022-02-21,2022-02-21,,0,
284983,2022-08-11,2022-09-02,,22,
293912,2022-10-09,2022-10-09,,0,
295097,2022-10-17,2022-10-17,,0,
293098,2022-10-03,2022-10-03,,0,
262885,2022-02-06,2022-02-06,,0,
259683,2022-01-08,2022-01-31,,23,
277508,2022-06-12,2022-06-13,2022-06-14,1,1
281146,2022-07-11,2022-07-11,,0,
290979,2022-09-16,2022-09-16,,0,
274109,2022-05-16,2022-05-16,,0,
276521,2022-06-04,2022-06-04,,0,
274701,2022-05-22,2022-05-22,,0,
278328,2022-06-18,2022-06-18,,0,
284379,2022-08-08,2022-08-08,2022-08-08,0,0
278713,2022-06-20,2022-06-20,,0,
288523,2022-08-29,2022-08-29,,0,
286941,2022-08-17,2022-08-17,,0,
262459,2022-02-03,2022-02-03,2022-02-04,0,1
294981,2022-10-16,2022-10-16,,0,
264049,2022-02-17,2022-02-19,2022-02-24,2,5
263118,2022-02-08,2022-02-08,2022-02-08,0,0
268684,2022-03-27,2022-04-02,,6,
291637,2022-09-22,2022-09-22,,0,
289497,2022-09-05,2022-09-05,,0,
288001,2022-08-25,2022-08-25,,0,
291155,2022-09-18,2022-09-18,,0,
279057,2022-06-23,2022-06-23,,0,
270198,2022-04-09,2022-04-09,,0,
269290,2022-04-01,2022-04-01,,0,
292448,2022-09-28,2022-09-28,,0,
259941,2022-01-10,2022-01-10,,0,
265259,2022-02-27,2022-02-27,,0,
296700,2022-10-29,2022-10-29,,0,
279689,2022-06-29,2022-06-29,,0,
294208,2022-10-11,2022-10-11,2022-10-19,0,8
260311,2022-01-13,2022-01-13,,0,
260807,2022-01-17,2022-01-17,,0,
281748,2022-07-16,2022-07-16,,0,
285930,2022-08-15,2022-08-16,,1,
266169,2022-03-07,2022-03-07,,0,
267516,2022-03-16,2022-04-12,,27,
275578,2022-05-31,2022-05-31,,0,
284082,2022-08-06,2022-08-06,,0,
272567,2022-05-02,2022-05-02,,0,
265129,2022-02-26,2022-02-28,,2,
281545,2022-07-14,2022-07-14,,0,
283932,2022-08-04,2022-08-04,,0,
285073,2022-08-12,2022-08-12,,0,
278955,2022-06-23,2022-06-23,,0,
267973,2022-03-19,2022-03-21,,2,
281940,2022-07-18,2022-07-18,,0,
278316,2022-06-18,2022-06-19,,1,
277966,2022-06-16,2022-06-16,,0,
274062,2022-05-15,2022-05-18,,3,
262447,2022-02-03,2022-02-13,,10,
276904,2022-06-07,2022-06-07,,0,
292820,2022-10-01,2022-10-01,2022-10-01,0,0
